0.409854 0.416423 0.826364
0.701873 -1.618844 0.094457
0.014529 0.184091 0.009180
0.283416 -0.620215 0.041526
0.203502 0.263224 -0.001162
0.466337 -0.271595 -0.700349
-0.590958 -0.232076 -0.500832
0.513233 -0.087707 -0.084073
-0.879881 -0.153950 -1.438327
0.032598 -0.131721 0.157322
-1.828210 -0.729968 -0.571442
-0.219408 0.413274 -0.106290
-1.053493 -0.060688 0.016076
0.193612 0.039734 -0.192832
-0.299752 0.072512 0.711835
-0.180991 0.083948 -1.085606
-0.298738 -0.894060 1.527017
0.576314 0.110818 -1.478593
-0.038805 -0.189625 0.973295
0.163061 0.558761 -0.905055
-0.271087 -0.151293 1.213535
-0.109331 0.469051 -0.658513
0.208515 0.503547 1.106798
-0.040602 -0.403167 -0.027076
0.483511 0.368785 0.169113
0.288828 0.328824 0.552256
0.362730 0.410183 -0.056415
-0.162280 0.559330 0.653274
0.300915 -0.514955 -0.855373
-0.255611 -0.051130 0.650959
1.098657 -0.876905 -0.143364
0.474823 0.353082 0.256421
0.885490 -1.566428 -0.961358
0.454325 -0.167175 0.288043
0.978911 -1.438733 -0.780359
0.513709 -0.098518 0.216215
0.430355 -1.021440 -1.346554
0.473346 -0.475409 -0.195751
0.937784 -0.663697 -0.755314
1.435022 0.415403 -0.323097
0.787701 -1.108512 -0.763340
0.542281 0.111824 -0.573510
-0.040532 -1.213277 -1.547918
0.139598 0.228930 -0.370033
-0.348371 -1.076159 -0.998411
-0.299645 -0.128886 -0.194458
-0.059342 -1.367086 -0.617767
-0.810054 -0.575346 0.159413
-0.750686 -0.781410 -1.151855
-1.220847 -0.782964 0.721753
-0.452578 -0.478282 -0.480685
-0.876553 -0.222356 0.862292
-0.410218 -0.538162 -0.895023
-0.651262 0.237554 0.569043
-1.046185 -1.226895 -0.419694
0.207534 0.025204 -0.390759
-0.437817 -0.386720 0.399981
0.476076 -0.591206 -0.397559
-1.064791 0.050001 0.362966
0.362077 -0.576443 -0.277259
-1.129420 -0.155565 -0.575590
0.064461 -0.604375 0.268789
-0.890339 0.076839 -0.560204
0.655207 0.060614 0.739617
-0.353887 0.212984 -0.375244
1.277846 0.754354 0.421847
0.162283 -0.508630 -0.551482
1.240113 0.585100 -0.216903
1.125239 -0.105665 0.082534
1.155533 1.045032 -0.142657
0.640016 0.745259 -0.440269
0.390737 1.112229 -0.762644
0.899312 0.737351 -1.341513
1.192729 0.192102 -1.345314
1.317968 1.088910 -0.696839
0.235083 1.036544 -0.809112
1.268195 0.550957 -0.069565
0.823063 1.227378 -1.454946
1.460174 1.152481 -0.253101
0.136514 0.389518 -1.375828
0.999730 0.466208 -0.446058
1.103668 1.354527 -0.462331
1.537726 0.565503 0.408061
0.288525 1.244009 0.056686
2.244416 -0.092861 1.280375
1.262590 0.342821 -0.203723
1.400864 0.316844 1.202636
0.705864 -0.548620 -0.657159
1.738548 -0.218344 0.285140
0.352135 0.332538 -1.038131
0.918282 -0.430555 -0.330570
0.106505 0.033974 -1.000144
1.367636 -0.143149 0.089721
-0.052565 0.531874 -0.801690
0.970788 0.029395 0.036327
0.551431 -0.101437 -0.844837
0.052395 0.603597 0.655852
0.907344 -0.277502 0.028731
0.098802 0.566229 0.613347
0.521437 -0.211185 0.606622
0.495491 -0.275060 1.070211
1.036204 -0.520960 0.218414
1.099530 -0.204732 1.063445
1.328395 0.341901 0.324070
0.877114 -0.342087 0.542009
1.550929 0.465071 0.454643
-0.027095 0.621304 0.251626
1.074729 0.975660 -0.074163
-0.058714 1.195280 1.071120
0.309911 0.680246 0.897050
0.730970 1.408623 0.724552
-0.459423 0.481103 1.891468
0.853899 1.487719 0.096052
0.342839 0.098954 1.127573
-0.100510 0.729701 0.079481
-0.157173 0.400842 0.945773
0.384167 0.689586 -0.123983
0.219464 0.536949 0.503762
0.587778 0.792750 -0.248842
-0.280977 -0.381882 -0.282908
0.765369 1.553469 -0.843947
-0.217030 0.377822 0.060470
0.900266 0.774654 -0.392931
0.015836 0.147481 0.713255
0.251222 0.292390 0.196918
-0.401982 -0.113169 -0.036135
0.845203 -0.665853 1.013683
-1.024519 -1.082901 -0.311317
0.034436 -1.236346 0.729796
-0.311597 -1.013299 -0.523837
0.201449 -0.254610 0.766508
-1.293754 -0.121887 -0.560896
0.624769 0.496804 -0.212947
-1.008054 -0.363216 -0.566175
0.113183 0.263890 -0.801229
-0.250403 -0.519663 0.029590
0.317619 0.215204 -1.069916
-0.070435 0.195235 -0.686324
1.050625 -0.149614 -0.554896
-0.133043 -0.055330 0.067416
0.831167 -0.570521 -0.747873
0.495151 0.008075 -0.285592
1.377860 -0.303230 -0.387242
-0.372025 -0.628395 0.562334
1.467089 -0.631171 -0.097955
-0.328850 -0.988357 0.678461
2.028854 -1.047473 -0.886982
0.491673 -0.458856 0.010396
1.334291 -0.563218 -0.004545
-0.385912 -0.019922 -0.836996
1.217351 0.023343 0.324034
0.039868 0.059574 -0.741627
0.623694 0.424465 -0.011816
-0.593854 -0.901848 -1.360118
0.800986 0.177764 -0.325305
-1.393522 -0.917651 -0.953977
0.598397 -0.734952 -0.342621
-0.426196 -1.074353 -0.651211
1.198120 -1.197490 -0.211601
-0.381199 -0.806226 -0.241151
1.899735 -1.151743 0.656652
0.343185 -0.095085 -0.090444
1.023892 -1.452065 1.136226
0.557337 -0.831597 -0.646197
0.372751 -1.173778 0.315065
1.301906 -0.860653 -0.993725
-0.441981 -0.368447 -0.484047
0.628942 -1.378387 -0.555077
-0.095076 0.051182 0.210474
1.430514 -1.347068 -0.174354
0.198231 -0.331190 -0.316027
0.530748 -1.719817 -0.967416
1.027287 -0.392864 -0.861714
1.165519 -1.127041 -0.178267
0.288293 -0.654979 -0.227837
0.735219 -1.172971 -0.131189
-0.476833 -0.136599 0.175760
0.000043 -1.270708 -0.782750
0.332970 0.232230 1.085976
-0.003356 -0.407109 -0.273551
0.433891 0.402773 1.402016
-0.324185 -0.580738 -0.460184
1.026584 -0.197964 0.827095
-1.012347 -0.519781 0.040001
1.030306 0.359983 0.226801
-0.149634 -0.901737 0.506800
0.510362 -0.343487 1.011021
0.222502 -0.409195 0.667148
1.479818 -0.702877 0.738336
1.207204 -0.521923 0.044987
0.811654 -0.525204 0.901493
1.394507 -0.517870 0.156431
-0.152626 -1.193125 1.149348
1.099766 -0.226706 -0.251908
0.635434 -0.266137 1.039780
1.576391 0.400604 -1.051107
1.053624 0.257159 0.064166
2.440062 0.119790 -0.681989
0.514660 -0.117698 -0.143420
1.539275 0.588963 -1.292584
0.293299 -0.522237 0.761687
1.677521 0.090743 -0.876362
0.938015 -0.778578 0.444249
2.495434 0.761992 -1.207704
1.099966 -0.878194 0.190749
1.916688 -0.216851 -0.618135
1.985919 -0.651695 0.956565
0.991666 -1.064117 -0.607086
1.401603 -1.255046 0.447914
0.089798 -0.770778 -0.472260
1.418294 -0.732700 -0.489517
0.686853 -0.061366 -1.377998
1.370487 -0.225969 0.143762
0.200733 -0.275921 -1.407617
0.804684 0.325976 0.676579
-0.736241 -0.009963 -1.450359
0.153165 0.238764 0.910810
-0.024427 -0.537318 -0.702763
-0.016174 0.163719 1.625451
0.947362 0.304902 -1.506889
0.937991 0.815774 0.709152
0.715979 -0.532996 -2.066387
0.082339 -0.122409 0.678611
1.413432 -0.446726 -2.120230
-0.854481 0.743876 0.329055
0.430316 0.325387 -1.227276
-0.450936 1.112816 1.100710
-0.362476 -0.129973 -0.453401
0.025706 2.039454 1.095757
0.381399 0.165077 0.445226
0.963606 1.330173 0.219973
1.088690 -0.391276 -0.177810
1.351071 1.450200 -0.494117
1.381523 -0.746026 -0.461430
1.940813 1.248643 -0.058214
1.600730 -0.528255 -0.374499
1.553572 0.876931 0.574903
2.387277 -1.031222 0.253203
0.980717 0.905463 0.111848
1.823185 -1.731927 -0.502839
0.176909 1.316994 0.719534
1.206228 -0.921845 -1.443933
1.096020 0.816344 0.288870
1.046338 -0.194864 -1.086758
0.352764 0.906103 0.881331
0.528097 -0.272716 -1.530156
1.146728 1.055269 -0.094728
-0.101652 -0.461089 -1.521615
0.354165 0.455789 0.453534
0.543478 0.229944 -1.322972
0.949327 1.345345 1.205635
1.107713 -0.666827 -1.359801
0.037994 0.558665 1.475692
1.959827 -1.192678 -1.342095
0.445181 0.157236 0.659037
2.427649 -0.506334 -1.955257
-0.369005 0.128873 -0.030300
2.752882 -0.320359 -2.266014
0.476095 -0.274402 0.120567
2.369257 0.102054 -2.772968
0.109497 0.319093 0.995539
2.030246 0.348229 -3.320761
-0.738297 -0.558218 0.029929
3.015145 -0.458046 -2.384338
-0.274323 -0.553247 -0.421004
2.179506 -1.049463 -2.330161
0.265473 -0.201622 -0.665236
1.378567 -0.428640 -2.152030
0.102270 -1.147222 -1.365582
0.667455 -0.075641 -1.301742
0.898851 -1.005347 -0.859163
0.047033 0.488739 -1.768191
0.664027 -1.698036 -0.894574
0.899306 0.634043 -1.640316
1.278540 -1.575802 -0.503017
1.788731 1.205984 -1.031573
0.909062 -1.399655 0.000950
1.971491 0.847322 -1.062048
0.196081 -0.465756 0.033058
1.601224 1.778889 -0.220030
-0.019121 -1.359973 0.941176
2.345181 1.458767 -0.499018
-0.981002 -1.693776 0.701686
3.239800 1.325514 -0.082820
-0.741829 -1.922113 1.043093
3.262894 1.463849 -1.082807
-0.747012 -1.026919 0.578521
3.199489 1.812537 -0.696042
-0.387843 -0.469083 0.130374
3.201195 2.480379 -0.277291
-0.069176 -0.645777 0.432348
2.475663 2.464371 0.676106
-0.244347 -0.739789 0.369953
1.804848 2.076256 1.633786
0.442736 -0.931829 0.748262
2.037699 1.609057 1.426950
1.372880 -0.009654 -0.250371
2.018784 1.697876 2.204463
0.947663 -0.620151 -0.880470
1.946233 2.335779 1.436788
0.628408 -0.346538 -0.259595
0.988536 2.324658 0.525066
0.037407 -1.299344 -0.075337
1.807648 3.146302 -0.093900
-0.199869 -1.200310 0.394888
0.889704 3.248189 0.305621
0.556722 -1.168086 -0.022981
1.764052 2.416302 0.786930
1.499340 -0.590501 -0.556137
0.999485 2.345530 1.330031
1.739148 -0.142544 0.269738
1.489219 3.309428 1.560357
1.364906 -0.017021 -0.078590
1.131654 3.716111 0.674580
2.115183 -0.122042 0.841939
0.473897 2.789345 0.527861
2.213366 0.034099 1.097143
-0.311877 2.278185 1.448984
1.262403 -0.788658 1.028023
-0.010757 3.204445 1.101369
0.381029 -0.047245 1.958207
-0.414559 2.503202 1.324011
0.216967 0.569633 1.817016
0.579527 2.115638 1.533963
0.311069 0.143456 1.065477
1.467464 1.671435 1.808988
0.655094 0.161499 0.306097
0.579926 0.819284 1.700246
0.210478 -0.500974 0.134729
0.394637 0.658064 2.081517
0.839785 0.259111 0.876102
0.643785 0.099013 2.116349
0.101858 -0.066500 0.338996
1.513314 0.260026 2.249196
0.416160 0.395802 0.239241
0.919024 0.044224 1.274538
0.490960 -0.431236 0.210522
0.237836 -0.698070 1.537052
0.057137 0.304125 -0.571729
0.954790 -0.839198 1.607202
0.072277 0.761186 -0.746454
0.340173 -0.709749 1.252227
0.712879 1.357762 -0.100503
0.840538 -1.082363 0.725400
0.242186 0.413680 0.723305
0.580973 -1.580879 0.168231
0.236000 0.443894 0.531365
0.653613 -0.732272 0.697234
-0.621732 0.547559 0.820996
0.479942 -1.611366 -0.234699
-0.601317 -0.336939 1.071780
1.408055 -0.816966 -0.753838
-0.698866 0.166373 0.231725
0.597817 -0.495327 -0.959743
-0.171715 -0.014291 -0.190451
1.093354 0.000393 -1.390467
0.713131 -0.404737 -0.412029
1.030582 0.986416 -1.314342
0.936173 0.262121 -0.528878
1.141265 1.246933 -0.796908
1.188890 -0.325825 -0.147918
1.937902 0.311538 0.014733
0.603824 0.465017 -0.467327
1.633259 0.175789 0.484535
-0.031521 0.226475 0.365771
1.520937 0.386691 1.109556
0.843532 -0.764851 1.155988
0.698415 0.265755 0.541737
0.645268 -0.984527 1.053259
0.131459 -0.562614 0.154380
0.014588 -0.826234 1.488642
-0.401171 -0.476433 0.589766
0.269281 -0.196236 1.859161
-1.088012 -0.220597 0.418724
0.065580 0.202022 1.391421
-0.383454 -0.711727 0.000309
-0.237445 -0.734072 0.448607
-0.266553 0.047380 0.323414
0.198208 -0.716498 -0.184413
0.569526 0.016888 -0.164048
0.286649 -0.281929 -0.383840
0.793161 0.658391 -0.422211
0.471102 -0.182551 -0.129051
1.032886 -0.278825 -0.206384
0.157148 -0.815851 -0.000065
0.915093 -0.031268 0.479027
0.229669 0.040726 0.478798
1.163870 -0.841334 -0.295986
0.481515 0.822055 0.277075
0.792720 -0.754449 -0.016704
0.032273 0.407077 -0.253555
0.502705 -1.042886 0.215324
-0.260645 1.331370 0.342375
0.290398 -1.280565 -0.447671
0.637218 1.716715 0.832307
0.588141 -1.109397 0.366488
0.819464 0.726742 0.352179
1.071457 -2.029401 -0.142195
0.648501 1.363260 0.314768
0.298188 -2.361662 -0.456022
-0.272027 2.041069 0.241346
0.305742 -1.398207 0.337499
0.446204 1.355150 0.003912
-0.257990 -2.029641 -0.179216
0.013706 0.357487 0.276539
-0.215541 -2.590130 -0.321025
0.617833 -0.073029 0.596168
-0.212672 -2.377199 0.414491
0.440653 0.049011 -0.268625
-0.776910 -1.534085 0.628244
0.996160 0.455041 -0.134125
-0.231149 -0.924088 0.857597
0.535839 -0.155069 -0.245719
0.204667 -0.169382 1.198300
-0.270986 -0.466002 -0.096855
0.162724 -1.104791 1.774555
-0.441723 -0.036528 0.076304
0.441593 -0.154417 2.709132
0.246462 0.279934 0.854415
0.144850 0.488869 2.414380
0.519045 -0.417616 1.132981
0.008616 0.805722 1.776032
-0.190312 -0.577299 1.329203
-0.089633 1.545845 1.009642
-0.189956 -0.596380 0.638440
0.253194 1.435311 1.265240
-0.360805 -0.053624 0.733935
1.245831 0.681081 0.936359
0.150145 -0.505160 -0.224628
0.680794 0.098528 -0.033179
-0.088792 -0.327653 -0.861213
1.592069 -0.100539 0.249271
0.535643 0.555555 -0.788849
1.821380 -0.067929 0.325019
0.434207 -0.275445 -1.401265
0.938406 -0.205382 0.138679
-0.289265 0.315437 -0.447047
0.475342 -0.933202 -0.332554
0.184731 0.768731 0.066875
-0.024157 -0.012808 -1.260522
0.303345 0.327234 -0.172588
-0.679944 0.173717 -0.340985
-0.245492 0.017525 0.541783
-0.245228 0.455546 0.359928
0.701979 0.160262 1.527533
-0.749940 -0.241641 0.743047
0.752842 1.011575 1.536852
-0.130618 0.695620 1.282667
0.917823 1.851698 1.494248
-0.169423 0.507231 1.038932
-0.056695 1.123866 0.823380
0.545294 0.762106 0.712292
0.098121 1.122614 1.769515
0.242192 0.528368 0.278052
-0.567797 1.031214 1.609311
-0.312202 0.818423 1.241060
-1.140948 0.079091 1.287108
0.430292 -0.074337 0.611732
-0.257180 -0.420869 0.462168
-0.343560 -0.215074 1.249536
-0.778933 0.464801 -0.084698
0.472965 -0.870946 2.017609
-0.027191 0.992699 0.290216
-0.347977 -0.447592 1.325870
-0.093021 0.597073 1.005774
0.035685 -0.236053 0.656738
-0.184115 1.581564 1.342566
0.506707 0.225775 0.604327
-0.972140 1.242962 0.463047
0.438205 0.915383 0.844435
-1.864062 0.710287 -0.209163
0.598845 0.783160 0.566661
-1.686692 -0.240493 0.030461
-0.049153 -0.109198 0.703041
-1.541981 -0.073943 -0.763035
-0.332676 0.711625 0.282492
-0.937201 0.461114 -0.059212
-1.179248 0.376295 0.390950
0.001058 -0.212893 -0.095820
-0.450168 0.034574 1.091975
0.206778 -0.689789 0.714801
-0.343055 0.273492 0.581472
-0.199746 -1.136535 0.251933
0.235140 -0.005274 1.362291
